25,1,1967,0,27.6,23.4,20,71.5
26,1,1967,0.2,27.2,22.56,19.8,78
27,1,1967,21.4,25.2,21.44,18.8,82.25
28,1,1967,21.6,24.6,20.34,16.9,79.75
29,1,1967,0.2,25,21.18,18.5,84.25
30,1,1967,10.8,28.2,22.58,18.5,69.75
31,1,1967,0,25.2,22.14,20.3,81.5
1,2,1967,2.4,23.4,NaN,20.3,NaN
2,2,1967,2.7,28,22.94,19.9,76.25
3,2,1967,1.2,29,23.88,19.6,74.25
4,2,1967,0,27.8,23.5,19.9,73.5
5,2,1967,0,27.9,23.64,19.9,67
6,2,1967,0,30,23.26,20.3,64.25
7,2,1967,0.3,27.8,21.6,19,76
8,2,1967,19.9,30,22.4,17.4,71.25
9,2,1967,29.4,26.2,23.5,19.5,71.25
10,2,1967,0.3,28,23.2,19.4,78.75
11,2,1967,33,28.2,23.62,19.5,77.5
12,2,1967,64,24.8,20.9,18.9,89.75
13,2,1967,13.7,NaN,NaN,19.4,93.75
14,2,1967,1.2,NaN,NaN,18.9,81.5
15,2,1967,8.8,NaN,NaN,18.8,85.5
16,2,1967,0,NaN,NaN,19.6,83.25
17,2,1967,27.8,NaN,NaN,19.4,83
18,2,1967,5.8,NaN,NaN,20.3,85
19,2,1967,26.6,NaN,NaN,19.3,82.25
20,2,1967,2.4,NaN,NaN,19.4,67.5
21,2,1967,0,NaN,NaN,19.5,68
22,2,1967,0,NaN,NaN,19.4,66.5
23,2,1967,0,NaN,NaN,19.3,61.5
24,2,1967,0,NaN,NaN,19.7,61.25
25,2,1967,0,NaN,NaN,20,59.75
26,2,1967,0,NaN,NaN,19.5,54.75
27,2,1967,0,NaN,NaN,20.9,64.75
28,2,1967,0,NaN,NaN,19.9,63
1,3,1967,0,30.6,25.66,20.3,61.25
2,3,1967,8.6,28.4,24.06,19.9,62.75
3,3,1967,0,27.6,23.7,20.1,64.25
4,3,1967,0,30,24.04,19.2,61.5
5,3,1967,0,31,25.06,19.3,60.5
6,3,1967,0,30.1,23.82,21,69.75
7,3,1967,1.7,28.9,23.32,20.1,69
8,3,1967,7.4,30.2,22.74,19.7,75.5
9,3,1967,5.7,25.4,22.02,19.9,85.5
10,3,1967,9.7,NaN,NaN,19.8,NaN
11,3,1967,0,28.6,24.1,20.1,61.25
12,3,1967,0,26,22.96,19.4,64.75
13,3,1967,0,28.5,23.68,19.8,62.25
14,3,1967,0,30.4,24.8,20,59
15,3,1967,0,26.8,21.68,19.4,81
16,3,1967,68.2,25.2,22.98,18.9,76.5
17,3,1967,0,24.4,21.94,18.7,81.25
18,3,1967,0,24.4,22.34,18.9,80.75
19,3,1967,0,23.6,21.64,18.4,86.75
20,3,1967,21.8,22.4,20.98,19.1,86.5
21,3,1967,6,23.6,21.62,19.1,86.75
22,3,1967,0,28.8,22.3,19.7,83.25
23,3,1967,5.4,24.8,21.9,19.5,87
24,3,1967,2.6,27.8,22.08,19.4,87.5
25,3,1967,0.8,27.4,21.88,18.4,86.25
26,3,1967,2.1,26.8,22.7,19.3,81.75
27,3,1967,0,26,22.4,19.4,75.25
28,3,1967,0,27.4,22.9,18.9,67.75
29,3,1967,0,29.4,24,19.4,63.25
30,3,1967,0,28.2,23.54,19.7,79
31,3,1967,0,28.2,NaN,19.1,NaN
1,1,1968,0.6,30.8,25.02,18.2,68.5
2,1,1968,0,32.8,25.64,20,69.5
3,1,1968,0,30.3,24.46,21.1,80
4,1,1968,4.5,30.5,22.3,18.8,85.75
5,1,1968,36.6,26.5,20.44,17.9,86
6,1,1968,37.8,23.4,19.74,17.3,87
7,1,1968,7.9,25.2,20.84,17.2,86.25
8,1,1968,1.7,26.5,21.28,17.3,86.25
9,1,1968,11.5,28.4,22.18,17.1,73.5
10,1,1968,0,28.8,21.2,17,79.25
11,1,1968,30.2,25.9,20.84,16.9,83.5
12,1,1968,7.9,23.9,21.3,17.7,87
13,1,1968,24,29.2,23.48,18.8,69.75
14,1,1968,0,29.3,24.34,19.3,66.25
15,1,1968,0,30.2,23.9,19.6,72.75
16,1,1968,0,31.2,24.4,18.5,63.5
17,1,1968,0,32.2,25.02,19.8,64.5
18,1,1968,0,30.6,23.02,19.3,80
19,1,1968,47,27.3,22.4,18.5,88.75
20,1,1968,2.6,29.3,23.78,19.8,75.75
21,1,1968,0,29.6,24.24,20,71.75
22,1,1968,0,29.6,23.78,20,68
23,1,1968,0,31,23.78,18.8,68
24,1,1968,0,28.8,22.72,19.5,67.25
25,1,1968,0,29.5,22.98,18.6,60.5
26,1,1968,0,29.3,23.36,18.5,63
27,1,1968,0.9,30.1,23.16,18.5,60.25
28,1,1968,0.3,29.2,23,17.7,64.75
29,1,1968,0,30.2,23.76,18.4,63.5
30,1,1968,0,31.8,24.48,19.2,69.75
31,1,1968,0.2,29.6,23.9,21.2,71.75
1,2,1968,0.1,22.4,20.26,19,87
2,2,1968,4.3,19.5,16.46,15.1,86.5
3,2,1968,2.2,24.8,18.6,12.8,69.25
4,2,1968,0,27.3,20.26,14.9,70
5,2,1968,0,28.7,22.26,16.9,65
6,2,1968,0,26.2,20.82,18.7,76
7,2,1968,1.6,28.2,21.94,16.7,68.25
8,2,1968,0,29.2,21.62,17.4,78.25
9,2,1968,1.3,27,21.7,18.2,77
10,2,1968,0.5,25.6,22.1,18,75.5
11,2,1968,0.4,28.7,22.86,19.2,67.25
12,2,1968,0,29.5,23.18,18,70
13,2,1968,0,30.6,24.28,19.3,70
14,2,1968,0,30.6,24.28,20.5,73
15,2,1968,0,29.4,22.94,18.9,79.75
16,2,1968,29.4,23,20.46,18.3,92.25
17,2,1968,21.4,22.3,20.44,19.1,89.25
18,2,1968,10.4,24.2,19.92,17.7,75.75
19,2,1968,0,24,19.64,17.3,79
20,2,1968,0,26,21.16,16,68.75
21,2,1968,0,24.8,20.64,18.2,87.5
22,2,1968,15,27.2,21.7,17.2,80.5
23,2,1968,9.5,25.7,21.46,18.5,93
24,2,1968,13.2,24.2,20.36,18.8,94.25
25,2,1968,25.4,25.8,20.7,18,88.25
26,2,1968,28.4,26.7,21.76,19.3,82.5
27,2,1968,16.3,23.7,20.48,17.7,90.25
28,2,1968,16.4,23.7,19.94,18.4,97
1,3,1968,4.6,27.9,22.04,17.9,70
2,3,1968,0,27.8,22.22,17.9,73.75
3,3,1968,0,26.4,21.14,17.9,83.5
4,3,1968,52.4,26.3,20.82,18,76.75
5,3,1968,0.1,26.1,21,17.7,75.75
6,3,1968,0,28,21.74,17.5,72.75
7,3,1968,0,27.8,22.08,18.4,69.25
8,3,1968,0,28.4,22.14,18,72
9,3,1968,0,29.2,22.18,16.9,67
10,3,1968,0,30.1,22.56,16.8,64
11,3,1968,0,29.5,23.76,18.1,63.25
12,3,1968,0,28.4,22.26,19.7,80.75
13,3,1968,9,28.9,23.5,19,73.75
14,3,1968,0,27.2,22.4,18.7,72
15,3,1968,0,27.6,21.74,18,79.5
16,3,1968,0,27.2,22.22,18.3,76.75
17,3,1968,1.8,28.4,21.98,18.9,78
18,3,1968,5.6,24.8,20.8,17.7,67.5
19,3,1968,0,26.9,20.62,16.4,71
20,3,1968,0,25.9,20.24,15,69.75
21,3,1968,0,29.2,21.3,15.7,66
22,3,1968,0,29.3,21.7,16.4,66.25
23,3,1968,0,28.8,21.62,15.7,62.5
24,3,1968,0,29.3,21.54,14.6,67.75
25,3,1968,0,30,22.46,15.7,56.25
26,3,1968,0,30.3,23,16.7,61.75
27,3,1968,0,31.9,23.46,16.2,65.5
28,3,1968,7,30,22.66,18.6,62.25
29,3,1968,0,28.2,21.38,15.5,66.75
30,3,1968,0,28.5,21.52,16.6,67.25
31,3,1968,0,29.4,22.56,16.5,68
1,1,1969,0,31.6,24.12,18.6,63
2,1,1969,0,33.1,26.26,19.5,56.5
3,1,1969,0,32.4,25.64,20.7,56.75
4,1,1969,0,32.1,26.12,21,56.75
5,1,1969,0,33.7,26.16,19.3,51
6,1,1969,0,34.6,27.2,19.2,48.75
7,1,1969,0,32.2,26.18,22.5,66
8,1,1969,0,33.3,26.86,20.6,54.25
9,1,1969,0,33.7,27.04,22.5,52
10,1,1969,0,34.8,26.64,19.4,50.25
11,1,1969,0,34.4,27.12,20,51.5
12,1,1969,0,32.9,24.26,20.2,73
13,1,1969,4.2,28.4,21.84,17.9,71.5
14,1,1969,4.2,26.7,21.86,18.9,71.75
15,1,1969,0,31.4,24.38,17.5,61.5
16,1,1969,0,30.9,22.08,18.3,77
17,1,1969,23.6,22.9,19.8,18.4,91.25
18,1,1969,2.5,30.1,23.32,17.3,71.25
19,1,1969,14.4,24.9,20.8,17,82.75
20,1,1969,0.1,28.3,22.42,17,76.75
21,1,1969,7.9,24.5,20.72,19,93.25
22,1,1969,77.9,21.2,19.74,18.4,97
23,1,1969,90,23.9,20.18,18.5,92.75
24,1,1969,6.3,25.4,21.04,18.9,91.5
25,1,1969,24.6,25.6,21.18,19.8,96.75
26,1,1969,20.4,26.4,21.52,19,91.5
27,1,1969,3.7,23.3,20.78,19,90.25
28,1,1969,36.4,29.4,23.2,18.7,67.75
29,1,1969,0,30.3,23.64,18.5,66.5
30,1,1969,0,27.4,22.34,18.3,72
31,1,1969,0,30,23.76,19,69.25
1,2,1969,0,30.8,24.56,19.5,60
2,2,1969,0,32,24.66,17.5,62
3,2,1969,0,30.2,23.02,19.3,79.75
4,2,1969,2,30.3,23.44,16.3,70
5,2,1969,0.5,30.8,24.96,20.3,73.75
6,2,1969,0,29.5,24.56,21.2,78.25
7,2,1969,24.3,31.4,23.86,19,75.25
8,2,1969,0,31.8,25.16,20.5,68.5
9,2,1969,0,29.9,24.28,19.7,71.75
10,2,1969,0,30.3,24.44,20.9,69
11,2,1969,0,31,24.48,19.6,68.75
12,2,1969,0,31.6,25.36,20.2,69
13,2,1969,0,31.2,25.76,21.2,68.25
14,2,1969,0,31.2,25.48,21.4,65
15,2,1969,0,30.7,25.32,20,67
16,2,1969,0,30.6,24.92,20.5,71.75
17,2,1969,0,33.1,25.9,19.9,70.25
18,2,1969,0.9,32.2,24.94,21.1,81
19,2,1969,3.8,31.3,24.04,20.2,84.5
20,2,1969,4.5,28,21.52,18.2,91.75
21,2,1969,69,27.4,21.5,18,91
22,2,1969,18.9,29.2,23,19.5,80
23,2,1969,0.8,28.3,22.78,19.5,91
24,2,1969,6.6,28,23.44,20.9,82
25,2,1969,0,28.9,23.6,20,71
26,2,1969,0,30.1,23.32,18.3,67.5
27,2,1969,0,31.4,23.94,16.6,67
28,2,1969,0,30.7,24.44,18.5,69.25
1,3,1969,0,31,25.36,20,60
2,3,1969,0,30.3,24.02,20,74.25
3,3,1969,0,31.1,23.44,19,80.75
4,3,1969,9,30.1,24.38,19.3,72.25
5,3,1969,21.2,28,22.08,18.5,78.5
6,3,1969,0.4,26,21.3,19.3,91
7,3,1969,1.6,27.2,21.86,18.9,85.5
8,3,1969,2.8,21,19.8,19.4,89.5
9,3,1969,2.8,23,20.18,18,89.25
10,3,1969,2.5,27.5,22.04,18,87.25
11,3,1969,2.2,27.9,23.1,19.9,75.5
12,3,1969,0.4,29.5,23.36,19.5,65.75
13,3,1969,0,29.3,22.16,16.5,68.5
14,3,1969,0,28.7,22.44,17.8,74.25
15,3,1969,0,30.2,22.12,17.2,64.25
16,3,1969,0,29.3,22.5,16.2,64.5
17,3,1969,0,28.3,21.9,16.1,73.25
18,3,1969,0,28.7,22.56,16.3,63.75
19,3,1969,0,29.7,22.94,16.6,64
20,3,1969,0,29.3,23.08,17.3,61
21,3,1969,0,29.8,23.58,18,67.5
22,3,1969,0,27.4,22.28,19.3,77.25
23,3,1969,0,29.5,22.46,17.3,89.5
24,3,1969,12.3,28.7,22.66,18,76.5
25,3,1969,0,29.2,23.04,18.8,71.75
26,3,1969,0,29.5,23.18,18,75.5
27,3,1969,0,30.6,23.92,18.8,63.5
28,3,1969,0,30.1,24.12,19.3,67.75
29,3,1969,0,30.8,24.46,18.7,67
30,3,1969,0,30.4,24.9,20,65.75
31,3,1969,10.6,29.4,23.36,19.4,72
1,1,1970,0,28.8,22.76,19,69.5
2,1,1970,0,28.2,22.9,18.8,68
3,1,1970,0,28.7,23.54,18.8,68.5
4,1,1970,0,27.8,22.36,19,79.5
5,1,1970,1,30.2,23.92,18.4,73.75
6,1,1970,12.9,29.4,23.8,17.7,74.75
7,1,1970,0,30.5,24.94,19.5,70
8,1,1970,0,31.4,25.68,21,73
9,1,1970,5.4,29.4,22.7,20.5,89.25
10,1,1970,4.1,27.2,21.54,18.6,87.25
11,1,1970,39,18.8,16.92,15.1,87.5
12,1,1970,0.7,23.4,18.74,15.4,83.25
13,1,1970,0.2,24.1,20.3,17.4,89.5
14,1,1970,3.5,28,21.88,18.6,81.25
15,1,1970,29.4,27.5,22.28,18.5,82.5
16,1,1970,2,26.2,22.62,19.9,82
17,1,1970,4.3,25.6,22.44,19.9,81.5
18,1,1970,0.7,27,22,19.8,84.5
19,1,1970,19.5,26.7,20.38,18,84.75
20,1,1970,14.6,25.2,20.18,18,87
21,1,1970,1.1,25.2,20.26,17.7,94.75
22,1,1970,11.6,26.2,20.38,18.3,90.75
23,1,1970,52,27.4,21.96,17.7,83
24,1,1970,0,27.6,22.58,19.6,82.25
25,1,1970,11.4,27.6,21.42,18.9,88
26,1,1970,1.3,28.5,22.52,18.2,84.75
27,1,1970,1,28.5,22.38,18.4,87
28,1,1970,9.2,28.4,22.9,20,82.25
29,1,1970,11.3,28.2,22.82,19.7,86.25
30,1,1970,14.2,30,24.64,20.2,75.5
31,1,1970,6.2,30,24.58,20.7,76
1,2,1970,0,30,24.12,19.5,71
2,2,1970,0,29.7,23.28,17.9,61.75
3,2,1970,0,29.3,23.18,17.7,67.25
4,2,1970,0,28.6,23.16,19.5,70
5,2,1970,0,28.4,22.26,19,74.5
6,2,1970,0.2,28.9,22.16,16.3,68.25
7,2,1970,0,28.8,22.5,18.3,68.25
8,2,1970,0,29.4,23.06,18.3,66.75
9,2,1970,0,29.6,23.26,18,70.5
10,2,1970,0,30,23.22,17.3,65
11,2,1970,0,28.9,22.72,17.9,68.5
12,2,1970,0,28.1,22.2,18.5,66.75
13,2,1970,0,29.2,22.62,17.5,67
14,2,1970,0,29.6,23.08,17.5,66.25
15,2,1970,0,28.4,23.28,18.6,70.75
16,2,1970,0,27.8,22.82,19.9,72
17,2,1970,0,28.5,23.9,19.7,66.75
18,2,1970,0,28.4,24.94,19.4,63.75
19,2,1970,4,24.4,21.28,20,90.75
20,2,1970,26.8,22.5,20.1,19,98.25
21,2,1970,46.2,25.1,20.18,18.6,89.5
22,2,1970,15.2,28.6,23.04,18,80
23,2,1970,0,28.9,23.88,20.5,72
24,2,1970,0,27.6,22.3,19.4,75
25,2,1970,0,29.3,22.06,17.8,70.75
26,2,1970,11,27.9,21.14,17.4,75.5
27,2,1970,0,27.6,21.62,17.6,70.25
28,2,1970,0.2,25.6,21.58,18.1,73.5
1,3,1970,0,24.2,20.42,18.5,81.5
2,3,1970,0.6,27,21.64,18.6,75.5
3,3,1970,0,27,21.48,18.2,76.75
4,3,1970,0,28.8,21.92,17.2,70.75
5,3,1970,0,27.9,21.8,17.5,72.5
6,3,1970,0.6,29.5,22.96,17.3,69.25
7,3,1970,0,28.6,21.88,17.6,76.75
8,3,1970,1,29.1,22.36,17,76
9,3,1970,0,29.6,23.4,18,71.75
10,3,1970,0,31,23.92,18,71
11,3,1970,0.1,30,24.64,19.7,71.5
12,3,1970,0,31.7,24.14,19,58.25
13,3,1970,0,30.3,23.66,19,67.25
14,3,1970,0,28.3,23.3,20.2,69.25
15,3,1970,0,28.4,22.42,20.4,76.5
16,3,1970,0,29,23,18,70.25
17,3,1970,0,30.9,24.38,17.7,65.25
18,3,1970,1,31,24.38,20.4,75.75
19,3,1970,0,31,25.2,20.7,66.5
20,3,1970,0,30.2,24.52,20.4,69.75
21,3,1970,0,30,23.64,19,70.75
22,3,1970,0,32.6,25.18,18,61
23,3,1970,0,32,25.12,19.9,59
24,3,1970,0,32.2,24.38,16.6,45.25
25,3,1970,0,31.5,23.76,16.5,62.5
26,3,1970,0,27.8,22.36,19.5,75.25
27,3,1970,0,21.4,18.8,17.6,93.75
28,3,1970,10,27,20.92,16.4,75.5
29,3,1970,0,28.4,22,17,74
30,3,1970,0,29,22.98,17.6,70.5
31,3,1970,0,30,22.38,17.8,72.25
1,1,1971,0,31.7,26.1,21,60.5
2,1,1971,0,32.2,26.28,20.6,57.25
3,1,1971,0,32.2,26.98,20.2,59.5
4,1,1971,0,32.4,26.14,21.5,59.75
5,1,1971,0,32.3,26.02,21.2,59.5
6,1,1971,0,30.2,24.54,20.1,51.75
7,1,1971,0,29.7,24.06,19.1,51.75
8,1,1971,0,31.2,24.66,19.3,59
9,1,1971,0,31.4,23.8,18.7,62.75
10,1,1971,3,30.8,24.68,18,60.5
11,1,1971,0,31.4,24.5,20,67.5
12,1,1971,0,30,24.58,20.5,59.75
13,1,1971,0,31,24.58,19.6,64.5
14,1,1971,0,28.4,22.44,19.5,78
15,1,1971,32.1,28.8,21.76,19,87.25
16,1,1971,24.6,26.4,21.38,18.1,77
17,1,1971,8.4,23.4,21.1,18.6,89.5
18,1,1971,10,27,20.76,18.3,87
19,1,1971,6.9,27.2,21.84,18,83
20,1,1971,0,30.4,23.96,18,69.25
21,1,1971,0,31,24.38,18.5,66.25
22,1,1971,0,30.4,24.08,18.6,60
23,1,1971,0,28.8,23.18,19,63.25
24,1,1971,0,31.2,24.28,17.5,57.25
25,1,1971,0,32.5,24.74,18,58
26,1,1971,0,32,23.92,16.6,51.5
27,1,1971,0,30,23.8,17.5,59.75
28,1,1971,0,29.4,24.06,19,60.5
29,1,1971,0,28.3,23.9,18.5,69
30,1,1971,0,31.6,24.68,18.8,61.25
31,1,1971,0,32.6,25.34,17.5,51.5
1,2,1971,0,32,25.64,19.3,46.75
2,2,1971,0,31.5,25.02,19.6,35.75
3,2,1971,0,32.4,24.98,18.5,52.75
4,2,1971,0,31.6,25.1,19.4,54
5,2,1971,0,32.5,26.08,20.2,56.5
6,2,1971,0,30.1,20.72,14.8,81.25
7,2,1971,46.4,26.8,21.9,18.4,77.5
8,2,1971,2.9,28.7,23.38,18.5,69.75
9,2,1971,0,29.6,23.78,19.4,63.5
10,2,1971,0,29.4,23.48,18.3,64.25
11,2,1971,0,31,22.58,18.5,76
12,2,1971,45,29.4,23.14,17.2,81.25
13,2,1971,1.4,31,24,18.8,69.75
14,2,1971,0,31.2,24.88,19.9,62.25
15,2,1971,0,32.6,25.8,19.7,60.25
16,2,1971,0,31.2,24.84,20,59
17,2,1971,0,31.5,24.92,18.5,57.5
18,2,1971,0,30.6,24.56,19.9,64.75
19,2,1971,0,31.8,25,19.4,61
20,2,1971,0,32,24.84,20,65
21,2,1971,19.2,30,23.56,18.8,72.5
22,2,1971,2.6,30.6,24.24,20,73.75
23,2,1971,0.4,31.7,25.24,18.3,63.75
24,2,1971,0,31.2,25.34,20,62.25
25,2,1971,0,32.4,24.12,18,68.25
26,2,1971,15.4,29,23.4,18.2,68
27,2,1971,0,28.8,22.96,20.1,69.75
28,2,1971,1.2,27.4,22.28,19.2,72
1,3,1971,0,29.4,22.96,16.9,67
2,3,1971,10.2,29.2,22.96,17.3,70
3,3,1971,0,29.2,23,17.4,65.25
4,3,1971,0,29.6,23.02,17.9,72
5,3,1971,0,29.4,23.18,19.8,74.5
6,3,1971,14,25.7,21.14,19.2,94.25
7,3,1971,19.8,25.7,20.88,18.4,92.5
8,3,1971,61,30.4,23.22,19,85
9,3,1971,11.7,29.8,23,18.4,81.25
10,3,1971,14.6,25.7,20.84,18.3,95.25
11,3,1971,10,28,22.6,17.8,79.75
12,3,1971,1,30.4,24.5,19.8,74
13,3,1971,0,30.4,23.54,18,67.75
14,3,1971,0,31,23.88,18.2,66
15,3,1971,0,31.9,24.86,18.4,63
16,3,1971,0,30.6,24.02,18.1,64.5
17,3,1971,0,30.8,24.02,18.4,68.75
18,3,1971,0,31.6,24.56,18.4,68.5
19,3,1971,0,30.2,24.18,19,68.25
20,3,1971,0,31,24.34,19.3,70
21,3,1971,0,30.6,23.3,18.5,75.75
22,3,1971,35,30.7,24,18.3,73
23,3,1971,0,29.7,24.06,19.5,67.5
24,3,1971,0,30.2,23.64,18.5,65.75
25,3,1971,0,29.8,23.46,18.4,64.75
26,3,1971,0,29.9,23.28,17.8,67.5
27,3,1971,0,29.6,23.62,18.8,69
28,3,1971,0,30,23.86,19.4,69
29,3,1971,0,30.4,24.08,20,69
30,3,1971,0,29.4,23.88,18.4,63.75
31,3,1971,0,30,23.3,18.3,69.75
1,1,1972,0,28.2,22.16,16.6,67
2,1,1972,0,30,23.24,16.4,66.25
3,1,1972,0,30.8,23.88,16.2,61
4,1,1972,0,30.7,23.86,16.2,60.5
5,1,1972,0,31.2,24.8,16.4,61.25
6,1,1972,0,32.8,25.26,18.2,62.25
7,1,1972,0.8,31.9,25.22,19,60.25
8,1,1972,0,32.4,24.22,18.2,65.25
9,1,1972,0,30.8,23.88,16.2,62.5
10,1,1972,0,31,23.8,17.2,55
11,1,1972,0,29.2,22.3,17,65
12,1,1972,0,28.4,22.12,17,66.5
13,1,1972,0,29.4,22.3,16.4,64.5
14,1,1972,0,28.5,22.66,16.8,60.5
15,1,1972,0,29.8,23.36,16.2,57.25
16,1,1972,0,30,22.72,17.4,65.25
17,1,1972,0,29,22.54,16.6,68.75
18,1,1972,0,28.2,22.44,17,70
19,1,1972,0,31.2,24.12,15.4,53.75
20,1,1972,0,30.6,24.32,17.6,58.5
21,1,1972,0,28.8,23.68,19.5,71.75
22,1,1972,1.6,28.4,22.16,18.8,78.5
23,1,1972,10.5,25,20.82,18.7,90
24,1,1972,26.4,25.6,20.88,18.7,94.5
25,1,1972,14.4,27.7,22.14,19.5,83
26,1,1972,5.7,25.6,22.28,18.4,87
27,1,1972,1,29.2,23.24,19.6,77
28,1,1972,0,30.8,24.52,18.6,66.25
29,1,1972,0,30,24.12,19.6,64.25
30,1,1972,0,30.4,23.94,18.4,63.25
31,1,1972,0,30.6,24.66,19.7,60.75
1,2,1972,0,30.8,24.04,19.8,66.5
2,2,1972,0.5,31.2,24.4,19.8,68.5
3,2,1972,0.2,30.4,21.8,18.4,82.75
4,2,1972,15.4,28.2,22,18,75
5,2,1972,0,27.2,22.54,18.5,73.5
6,2,1972,1,28,22.88,19.3,74.25
7,2,1972,1.2,29.2,23.4,18.5,66
8,2,1972,0,28.2,23.32,19,69.25
9,2,1972,0,29,23.58,19.4,66.25
10,2,1972,0,29.6,23.3,19.8,75.5
11,2,1972,1.2,29,22.42,18.1,83
12,2,1972,1.6,30,23.6,18.4,64.5
13,2,1972,0,30,23.68,19.5,64
14,2,1972,0,30,24.16,19,63.75
15,2,1972,0,30.1,24.54,19.4,61.25
16,2,1972,0,30.6,24.42,19,57.5
17,2,1972,0,30.6,24.44,19.4,62.5
18,2,1972,0,30.4,24.56,19.4,63.25
19,2,1972,0,30.2,24.08,19.6,65.5
20,2,1972,0,29.8,23.7,19.5,65.5
21,2,1972,3.9,26.6,21.52,19,78.75
22,2,1972,6.2,29.6,22.88,18.8,77.5
23,2,1972,21.2,29.2,22.8,19,80
24,2,1972,14.6,28.6,21.92,18.2,82.25
25,2,1972,0.5,29.4,23.6,19.5,77.25
26,2,1972,0,29.6,23.24,19.4,74.5
27,2,1972,0,26.6,22.48,19,86.75
28,2,1972,31.4,25,20.06,17.2,96.5
1,3,1972,2.2,28,21.98,18,81.25
2,3,1972,21.4,25.6,21.36,19.8,90.25
3,3,1972,31.8,24.6,21.02,19.2,95.25
4,3,1972,12.2,29.4,23.4,18.6,79.5
5,3,1972,12,29.7,22.66,19.4,69
6,3,1972,0,30,23.5,16.9,69
7,3,1972,0,30.2,23.82,18.7,70.75
8,3,1972,0,29.4,23,19.8,82.5
9,3,1972,2.4,30.6,24.34,19.8,64.5
10,3,1972,0,31,23.6,18.8,74
11,3,1972,0,29.8,24.2,19.8,74
12,3,1972,37,28,22.02,17.8,78
13,3,1972,0,29.6,23.52,18.2,73
14,3,1972,0,29.8,23.82,19,75
15,3,1972,0,30.6,24.12,19.8,69.75
16,3,1972,0,31,24.32,19.5,75.5
17,3,1972,0,31.8,24.6,19.1,68
18,3,1972,0,31.6,24.04,18.8,66.5
19,3,1972,0,29.4,22.94,18.5,78.25
20,3,1972,2.4,31,24.06,18.1,70.5
21,3,1972,1.6,29.2,23.34,20.1,75.25
22,3,1972,0,26.4,21.5,18.9,89.75
23,3,1972,19.6,27.8,21.36,18.8,94
24,3,1972,35.2,28.5,23.7,18.7,75
25,3,1972,0.4,29.2,23.82,20,73.25
26,3,1972,0,29.8,23.54,19.5,72
27,3,1972,0,28,21.7,17.6,74
28,3,1972,0,29.2,22.28,16.8,71.75
29,3,1972,0,29.4,22.86,18,71
30,3,1972,0,29.6,22.92,17,65.5
31,3,1972,0,29.6,22.52,17.6,73.75
1,1,1973,6.6,28.4,22.08,19.8,87.5
2,1,1973,23.8,30,24.88,19.6,75.25
3,1,1973,0,31.8,25.86,20.5,70.75
4,1,1973,0,31.6,25.4,20.4,72
5,1,1973,0,32.8,26.12,19.4,63.75
6,1,1973,0,33.4,26.36,20.8,62.75
7,1,1973,0,32.6,27.08,20,60.25
8,1,1973,0,32.4,24.72,19,87.5
9,1,1973,19.5,32.1,26.28,20.2,63.5
10,1,1973,0,31.4,26.02,21.6,72.25
11,1,1973,0,31.6,25.68,20.4,64
12,1,1973,9.2,29.8,24.46,19.5,78.75
13,1,1973,1.2,31.6,25.44,20,70.5
14,1,1973,0,30.4,23.6,20,86
15,1,1973,15.4,30.2,23,20.2,88
16,1,1973,4.2,26.8,22,19.6,86.5
17,1,1973,8.4,29.4,23.28,19.6,80.25
18,1,1973,9.5,24.8,20.94,19.5,97
19,1,1973,18.2,29.2,22.16,18.6,82.25
20,1,1973,6.3,30.2,23.68,18,74.25
21,1,1973,0,27.2,23,21,90.25
22,1,1973,1.6,28.6,22.78,19.3,81.5
23,1,1973,0,30,24.48,20,74.25
24,1,1973,0,30.6,25.24,19.6,67.75
25,1,1973,0,31.7,25.6,19.7,64
26,1,1973,0,29.4,23.46,20.1,83.5
27,1,1973,11,29.8,22.96,18.4,77.25
28,1,1973,0.2,29.9,23.56,15.5,68
29,1,1973,0,30.6,25.3,20.5,69
30,1,1973,0,29.8,22.76,19.4,86
31,1,1973,11,28.8,22.18,18.7,89
1,2,1973,16.7,26.6,21.52,18.2,89
2,2,1973,12.7,29.4,22.92,19.8,88
3,2,1973,11.8,27.7,22.94,20.4,86
4,2,1973,0.6,28.4,23.64,20.2,84.5
5,2,1973,3.5,30,23.9,19.1,76.75
6,2,1973,0,29.8,25.28,20,72
7,2,1973,0.2,29.2,22.76,20,83.25
8,2,1973,2.1,30.3,23.96,19.5,79
9,2,1973,0,30.8,25.28,20,77.25
10,2,1973,0,32.6,26.2,20.7,68.5
11,2,1973,0,33.6,26.6,20,67
12,2,1973,0,32.8,24.86,20.9,85.75
13,2,1973,23.5,28.4,23.16,19,88
14,2,1973,2.9,28,21.84,19.2,85
15,2,1973,4.6,29.4,23.04,19.2,83
16,2,1973,8.2,30,24.6,18.9,73.5
17,2,1973,0,30.4,25.36,21,72.75
18,2,1973,0,32,26.2,20.2,59.75
19,2,1973,0,31.4,24.9,19.5,67.25
20,2,1973,0,31,24.16,18.5,70.5
21,2,1973,0,31.6,25.56,20,66.75
22,2,1973,0,31,24.84,19.8,70
23,2,1973,0,31,24.7,19.3,74.25
24,2,1973,0,31,24.88,19.4,69
25,2,1973,0,32,24.98,19.5,69.5
26,2,1973,0,30,24.02,20.4,75
27,2,1973,1.3,30,23.88,19.8,76
28,2,1973,1.5,31.8,24.96,19.2,69.5
